time,b_value
2025-08-24 03:45:08.759,0.3049820799882387
2025-08-24 04:02:18.940,0.30584118443890973
2025-08-24 13:54:53.230,0.30670514258704223
2025-08-25 04:33:17.880,0.30562595489321026
2025-08-25 10:09:58.240,0.30627255423360494
2025-08-25 13:36:17.400,0.30692189533798714
2025-08-26 05:36:33.089,0.30692189533798714
2025-08-26 05:44:42.250,0.31357002303483883
2025-08-27 17:09:29.000,0.3158505322932741
2025-08-27 22:45:49.049,0.3170032714622277
2025-08-28 13:02:51.220,0.3172348297321051
2025-08-28 19:53:23.569,0.3167720509870546
2025-08-29 00:37:46.380,0.312442073311692
2025-08-29 10:03:29.210,0.31425071049439346
2025-08-30 20:11:46.440,0.3113222092496428
2025-08-30 20:11:58.009,0.3113222092496429
2025-08-31 09:27:27.619,0.3110991990710973
2025-08-31 14:09:21.269,0.3097678187612352
2025-08-31 14:10:13.079,0.3097678187612353
2025-08-31 14:14:26.900,0.3047680574759662
2025-08-31 14:15:21.440,0.3049820799882386
2025-08-31 14:18:12.980,0.30627255423360494
2025-08-31 14:18:36.500,0.306488695767997
2025-08-31 14:19:15.309,0.30627255423360494
2025-08-31 14:34:00.630,0.3049820799882386
2025-08-31 14:36:41.589,0.30476805747596614
2025-08-31 14:38:47.400,0.3022230215053944
2025-08-31 15:59:52.839,0.2986894648578073
2025-08-31 18:31:35.180,0.3047680574759662
2025-08-31 21:36:39.059,0.30519640330516645
2025-08-31 21:38:12.829,0.30605671733844386
2025-08-31 21:46:31.849,0.30584118443890973
2025-08-31 21:47:41.470,0.30476805747596614
2025-08-31 22:33:31.019,0.30605671733844386
2025-08-31 22:38:39.950,0.30349020398550086
2025-08-31 22:40:38.349,0.30412778844765526
2025-08-31 22:45:44.119,0.3011750914724353
2025-08-31 22:54:27.940,0.3015933902105914
2025-08-31 23:01:09.190,0.303278269485511
2025-08-31 23:05:26.950,0.301384095699689
2025-08-31 23:29:36.930,0.3009663769253304
2025-08-31 23:32:33.779,0.2976658546286853
2025-08-31 23:51:56.869,0.2956395383956785
2025-08-31 23:54:31.380,0.2956395383956785
2025-09-01 00:02:11.380,0.29383929763413513
2025-09-01 00:03:11.369,0.2912773185132473
2025-09-01 00:05:16.819,0.28991620954823216
2025-09-01 01:05:39.460,0.2901098743508695
2025-09-01 02:55:45.400,0.29088712786554033
2025-09-01 02:56:35.019,0.28515724353463673
2025-09-01 02:56:53.609,0.28459664607028295
2025-09-01 02:59:06.069,0.283852602551145
2025-09-01 03:04:28.099,0.28366719915300576
2025-09-01 03:10:05.759,0.2825598450899491
2025-09-01 03:10:53.779,0.28274380332242954
2025-09-01 04:40:56.230,0.28164363288148636
2025-09-01 06:07:45.589,0.28274380332242965
2025-09-01 08:24:22.210,0.28274380332242954
2025-09-01 08:25:09.160,0.28018998832467856
2025-09-01 08:52:55.619,0.28018998832467856
2025-09-01 09:34:59.880,0.2800093371394274
2025-09-01 09:54:02.210,0.28018998832467856
2025-09-01 10:53:42.710,0.2810967520409397
2025-09-01 15:22:01.250,0.280914930079723
2025-09-02 02:10:10.839,0.27679699292750276
2025-09-04 07:07:38.500,0.27679699292750276
2025-09-06 00:13:13.920,0.2764446097410896
2025-09-06 05:18:11.730,0.2764446097410896
2025-09-06 14:38:23.339,0.27644460974108964
2025-09-07 15:28:33.769,0.2759177140427267
2025-09-08 16:05:02.200,0.2759177140427267
2025-09-12 15:11:31.720,0.27609312263398084
2025-09-12 16:00:57.680,0.27504400373860155
2025-09-12 19:27:29.759,0.27539282302045137
2025-09-15 18:32:34.309,0.27574252819254086
2025-09-17 18:14:08.359,0.2741758092823559
2025-09-20 01:10:00.470,0.27504400373860155
2025-09-20 19:39:04.500,0.2752183028537718
2025-09-22 02:08:02.980,0.2752183028537718
2025-09-24 16:54:36.079,0.27521830285377175
2025-09-24 19:32:48.279,0.27539282302045137
2025-09-24 20:02:57.319,0.27539282302045137
2025-09-24 22:20:00.079,0.2760931226339809
2025-09-24 22:51:04.019,0.27697352162197186
2025-09-24 22:54:54.279,0.27644460974108964
2025-09-24 23:09:24.420,0.2752183028537718
2025-09-25 00:06:22.869,0.2752183028537718
2025-09-25 04:15:57.640,0.27521830285377175
2025-09-25 05:50:00.170,0.2762687543913816
2025-09-25 07:25:44.309,0.2764446097410897
2025-09-25 13:18:06.369,0.27662068911035154
2025-09-27 23:59:23.180,0.27609312263398084
2025-09-28 07:18:33.059,0.27609312263398084
2025-09-28 22:21:52.029,0.27662068911035154
2025-09-29 05:07:59.440,0.27732725536606123
2025-09-29 11:17:07.990,0.27591771404272675
2025-09-29 13:11:52.109,0.27574252819254086
2025-09-29 15:47:59.930,0.27574252819254086
2025-09-30 15:35:53.700,0.2767969929275028
2025-10-02 12:41:42.940,0.27875127208167644
2025-10-02 14:38:03.359,0.27875127208167644
2025-10-02 14:46:57.980,0.2783938986559306
2025-10-02 14:48:08.650,0.27857247075256697
2025-10-02 17:56:04.079,0.2796487327129761
2025-10-02 17:57:03.690,0.2805519908935736
2025-10-02 18:20:18.019,0.27750446128003314
2025-10-02 18:31:01.460,0.27732725536606123
2025-10-02 19:31:59.509,0.27626875439138165
2025-10-02 19:33:26.670,0.27417580928235596
2025-10-02 19:36:56.859,0.27262679341070417
2025-10-02 19:46:52.170,0.2710951822117677
2025-10-03 00:38:58.539,0.2699157749554082
2025-10-03 01:00:46.819,0.2727980413965149
2025-10-03 01:42:06.559,0.273830064251735
2025-10-03 03:11:24.900,0.2760931226339808
2025-10-03 04:13:00.279,0.27434900941456214
2025-10-03 05:18:37.029,0.27245576029062224
2025-10-03 23:00:22.130,0.27348519011539796
2025-10-04 02:03:43.700,0.27245576029062224
2025-10-04 17:59:01.869,0.27609312263398084
2025-10-04 21:33:49.539,0.27521830285377175
2025-10-04 22:50:25.789,0.27504400373860155
2025-10-04 22:51:09.140,0.2717737684000324
2025-10-04 22:51:34.910,0.2719439460884482
2025-10-04 23:03:19.759,0.2721143370321127
2025-10-05 00:02:11.410,0.2721143370321127
2025-10-05 03:49:43.450,0.274522428510273
2025-10-06 06:06:12.680,0.27750446128003314
2025-10-08 12:12:35.769,0.27679699292750276
2025-10-09 00:09:35.279,0.27609312263398084
2025-10-09 23:22:22.259,0.27609312263398084
2025-10-09 23:54:05.460,0.2767969929275028
2025-10-10 00:23:13.569,0.2780374403990089
2025-10-10 00:30:14.619,0.27768189380003316
2025-10-10 13:10:26.309,0.280914930079723
2025-10-10 16:15:11.549,0.2812788095228315
2025-10-10 19:56:25.069,0.28366719915300576
2025-10-11 02:05:15.319,0.28385260255114503
2025-10-11 02:28:42.400,0.2838526025511451
2025-10-11 02:38:11.799,0.2851572435346369
2025-10-11 02:52:04.019,0.28553220374967253
2025-10-11 02:53:21.359,0.28895175109996796
2025-10-11 03:32:33.859,0.29069242429936537
2025-10-11 04:00:31.880,0.29069242429936537
2025-10-11 04:01:21.789,0.29166855735611275
2025-10-11 04:01:31.190,0.293046209111506
2025-10-11 10:20:53.160,0.29443693688356054
2025-10-11 14:33:24.230,0.2930462091115059
2025-10-11 14:34:02.160,0.2932440796105684
2025-10-11 15:49:03.420,0.2982791771313542
2025-10-11 16:20:44.500,0.29848418000223487
2025-10-11 20:38:39.069,0.29910088285347924
2025-10-11 21:11:44.009,0.30096637692533046
2025-10-11 21:11:55.130,0.30075795145654566
2025-10-11 21:53:18.349,0.30096637692533046
2025-10-12 06:37:47.869,0.301802975610321
2025-10-12 13:35:50.480,0.3028552872407613
2025-10-12 14:00:11.130,0.2997201393397183
2025-10-12 14:13:45.220,0.30159339021059145
2025-10-12 14:29:05.950,0.30159339021059145
2025-10-12 15:01:55.400,0.3026442382601058
2025-10-12 15:02:12.329,0.301384095699689
2025-10-12 15:04:04.220,0.30034196535494595
2025-10-13 16:08:35.450,0.29910088285347924
2025-10-13 18:40:26.450,0.30138409569968905
2025-10-14 01:52:49.390,0.3009663769253305
2025-10-14 02:44:43.380,0.30180297561032093
2025-10-14 17:33:21.210,0.30138409569968905
2025-10-14 17:58:22.490,0.30159339021059156
2025-10-15 00:51:10.559,0.30159339021059156
2025-10-15 03:31:56.289,0.2995134357953461
2025-10-15 14:30:51.920,0.2999271283862236
2025-10-15 17:26:33.890,0.3009663769253304
2025-10-15 21:34:50.509,0.30201285250573834
2025-10-16 04:04:02.700,0.30180297561032093
2025-10-16 21:38:37.230,0.3037024348973789
2025-10-17 02:02:08.920,0.3032782694855112
2025-10-17 13:57:16.009,0.30285528724076144
2025-10-17 21:15:16.359,0.303066630776868
2025-10-18 06:50:47.430,0.2999271283862237
2025-10-18 09:21:43.950,0.29910088285347924
2025-10-18 12:38:39.819,0.298484180002235
2025-10-18 22:53:53.349,0.29827917713135427
2025-10-18 22:54:13.960,0.2997201393397183
2025-10-18 22:59:01.349,0.2999271283862237
2025-10-18 22:59:47.880,0.2974619739063369
2025-10-18 23:05:06.460,0.2978700150228065
2025-10-19 07:50:14.240,0.29746197390633694
2025-10-19 08:08:40.839,0.2964467453264517
2025-10-19 14:39:12.599,0.296852004035032
2025-10-19 16:55:01.920,0.296649236272713
2025-10-19 21:57:52.940,0.2976658546286853
2025-10-20 02:47:51.450,0.29543842306343665
2025-10-20 05:15:45.029,0.29245419656784644
2025-10-20 09:45:22.539,0.29245419656784644
2025-10-20 10:05:04.059,0.2928486054640943
2025-10-20 23:49:25.299,0.2926512681288759
2025-10-21 03:46:36.380,0.29245419656784627
2025-10-21 05:13:10.339,0.29245419656784627
2025-10-22 01:59:25.430,0.29304620911150586
2025-10-22 04:59:04.250,0.2934422175021971
2025-10-22 06:36:43.619,0.2910820924284529
2025-10-22 11:57:53.019,0.2908871278655404
2025-10-22 12:13:21.950,0.2912773185132473
2025-10-23 09:49:08.279,0.29088712786554044
2025-10-23 21:29:11.279,0.29383929763413524
2025-10-23 22:24:38.069,0.294636690572084
2025-10-24 08:06:28.750,0.29685200403503204
2025-10-24 12:25:33.750,0.2995134357953461
2025-10-24 12:44:12.569,0.3001344035267809
2025-10-24 20:33:40.289,0.30201285250573845
2025-10-25 02:37:49.559,0.30370243489737897
2025-10-25 22:51:49.289,0.30327826948551107
2025-10-25 22:52:13.339,0.2999271283862236
2025-10-25 22:52:44.009,0.2991008828534792
2025-10-25 22:53:16.700,0.29972013933971825
2025-10-25 22:54:42.789,0.3022230215053943
2025-10-25 22:57:53.789,0.3024334832195347
2025-10-25 22:58:08.279,0.3026442382601058
2025-10-26 00:16:40.549,0.3022230215053945
2025-10-26 06:26:48.019,0.30285528724076144
2025-10-27 02:52:52.359,0.303066630776868
2025-10-27 04:39:17.589,0.3080102708533701
2025-10-28 04:13:28.450,0.3075739956821897
2025-10-28 20:44:32.180,0.306488695767997
2025-10-28 23:25:33.539,0.30670514258704223
2025-10-29 04:00:30.869,0.3084477854426504
2025-10-30 13:23:10.349,0.30844778544265045
2025-10-30 17:03:42.319,0.3095470291541353
2025-10-31 02:30:55.019,0.3102103442166085
2025-10-31 16:04:28.670,0.30822887289088136
2025-10-31 18:23:20.599,0.30735632123372386
2025-10-31 20:10:16.509,0.3073563212337239
2025-10-31 20:14:51.549,0.30779197866991626
2025-10-31 20:18:55.869,0.30779197866991626
2025-10-31 21:04:05.690,0.3080102708533701
2025-11-01 05:09:33.420,0.3080102708533701
2025-11-01 21:02:45.009,0.3082288728908814
2025-11-01 21:04:01.150,0.3075739956821897
2025-11-02 01:43:08.019,0.3073563212337239
2025-11-02 01:43:16.000,0.3075739956821897
2025-11-02 02:32:54.619,0.3058411844389097
2025-11-02 02:40:27.470,0.30434091233584565
2025-11-02 14:38:21.930,0.30243348321953467
2025-11-02 14:40:51.619,0.30306663077686796
2025-11-02 14:51:02.069,0.3037024348973788
2025-11-02 14:53:11.759,0.30159339021059156
2025-11-02 14:58:10.579,0.3028552872407613
2025-11-02 15:00:28.460,0.30327826948551107
2025-11-02 15:05:12.269,0.30434091233584576
2025-11-02 15:26:09.369,0.3047680574759662
2025-11-02 23:30:23.490,0.30285528724076133
2025-11-03 04:34:39.339,0.3024334832195347
2025-11-03 06:49:10.539,0.30285528724076144
2025-11-03 08:41:06.349,0.3022230215053945
2025-11-03 09:51:36.609,0.30285528724076144
2025-11-04 18:48:22.359,0.3022230215053944
2025-11-04 19:32:53.599,0.30243348321953467
2025-11-04 20:31:53.859,0.3022230215053944
2025-11-04 20:39:28.210,0.30285528724076144
2025-11-05 01:36:19.940,0.30159339021059145
2025-11-06 20:11:52.059,0.3047680574759662
2025-11-07 09:26:26.750,0.30562595489321026
2025-11-07 11:59:57.420,0.30779197866991626
2025-11-07 12:40:24.640,0.30932655406214515
2025-11-07 12:40:49.579,0.3082288728908814
2025-11-07 12:42:33.829,0.3080102708533701
2025-11-07 12:43:25.650,0.30779197866991626
2025-11-08 04:36:10.279,0.30541102806135856
2025-11-08 05:16:10.410,0.30605671733844386
2025-11-08 06:50:10.549,0.3084477854426504
2025-11-08 12:10:17.420,0.3082288728908814
2025-11-08 22:09:17.349,0.30888654473915494
2025-11-09 05:11:44.710,0.31021034421660854
2025-11-09 05:12:40.200,0.3080102708533701
2025-11-09 05:13:18.259,0.30735632123372386
2025-11-09 05:14:40.539,0.3069218953379871
2025-11-09 07:33:20.529,0.30713895466990926
2025-11-09 08:00:37.630,0.3067051425870421
2025-11-09 15:18:03.190,0.3097678187612352
2025-11-09 20:26:02.609,0.310432081417621
2025-11-10 00:27:01.240,0.3110991990710973
2025-11-12 09:07:27.119,0.30976781876123527
2025-11-12 09:12:02.539,0.3097678187612353
2025-11-12 10:19:13.049,0.3093265540621452
2025-11-13 12:45:54.740,0.31334378203697827
2025-11-15 00:40:44.789,0.3131178672698282
2025-11-15 05:45:41.769,0.3137965909705576
2025-11-15 05:46:02.200,0.31447826350706143
2025-11-15 07:14:25.279,0.3144782635070614
2025-11-15 18:57:53.809,0.31334378203697827
2025-11-16 01:23:41.630,0.3110991990710973
2025-11-17 10:57:48.069,0.31357002303483883
2025-11-17 11:54:55.619,0.3151629041387894
2025-11-17 18:00:44.220,0.3122174564365577
2025-11-17 21:11:40.890,0.3133437820369782
2025-11-17 21:14:31.119,0.3133437820369781
2025-11-17 23:53:56.869,0.31289227802827935
2025-11-18 01:35:34.539,0.3128922780282794
2025-11-18 05:05:05.230,0.31266701360925253
2025-11-18 05:10:18.789,0.31176919016744564
2025-11-18 06:00:15.700,0.315850532293274
2025-11-18 10:53:09.859,0.31585053229327403
2025-11-19 08:18:25.480,0.31608040895433165
2025-11-19 10:36:49.549,0.316310620468501
2025-11-19 10:53:33.559,0.3167720509870547
2025-11-19 11:16:11.579,0.31470614630670424
2025-11-19 12:26:28.539,0.31493435961077
2025-11-19 12:27:25.079,0.3147061463067043
2025-11-19 12:27:45.349,0.3158505322932741
2025-11-19 12:49:28.970,0.31539178061238343
2025-11-19 12:49:52.539,0.3147061463067043
2025-11-19 12:51:05.410,0.31199316228681884
2025-11-19 13:07:32.849,0.3156209897552703
2025-11-19 18:21:22.089,0.3142507104943935
2025-11-19 20:12:19.859,0.3128922780282794
2025-11-19 21:51:45.599,0.3126670136092526
2025-11-20 00:22:18.549,0.31221745643655774
2025-11-20 01:52:52.579,0.31357002303483883
2025-11-20 03:24:11.200,0.3144782635070614
2025-11-21 10:07:13.430,0.31176919016744564
2025-11-21 22:12:52.000,0.3110991990710973
2025-11-22 14:04:46.089,0.31087650816267126
2025-11-22 17:54:59.869,0.30910639281370234
2025-11-22 17:55:10.059,0.3095470291541353
2025-11-23 06:35:06.460,0.30584118443890973
2025-11-23 17:51:43.180,0.3047680574759662
2025-11-25 17:49:46.069,0.3041277884476553
2025-11-25 18:48:47.690,0.3034902039855009
2025-11-25 20:39:16.519,0.303278269485511
2025-11-25 22:15:36.930,0.3054110280613585
2025-11-25 22:21:54.200,0.30541102806135856
2025-11-25 22:27:11.970,0.3007579514565456
2025-11-25 22:28:05.589,0.3005498144659183
2025-11-25 22:34:23.619,0.3005498144659182
2025-11-25 22:35:06.529,0.2999271283862236
2025-11-25 22:51:23.640,0.2988950322802834
2025-11-26 20:08:04.769,0.29889503228028347
2025-11-26 22:11:59.150,0.29725837228148655
2025-11-27 01:01:03.450,0.2982791771313543
2025-11-27 04:42:50.859,0.29827917713135427
2025-11-27 05:04:44.539,0.29910088285347924
2025-11-27 18:08:43.390,0.3005498144659182
2025-11-27 18:11:47.210,0.3024334832195347
2025-11-27 23:43:02.119,0.3034902039855009
2025-11-27 23:43:52.390,0.30412778844765537
2025-11-27 23:44:57.460,0.30584118443890973
2025-11-28 00:39:13.289,0.30627255423360494
2025-11-28 00:39:57.119,0.3058411844389097
2025-11-28 02:14:29.200,0.30562595489321026
2025-11-28 02:25:21.500,0.30562595489321037
2025-11-28 06:28:54.180,0.3073563212337239
2025-11-28 06:39:15.130,0.30627255423360494
2025-11-28 08:06:38.549,0.30476805747596625
2025-11-28 08:17:59.140,0.30476805747596625
2025-11-28 08:20:00.900,0.30306663077686796
2025-11-28 08:20:19.569,0.30391496284342323
2025-11-28 08:22:52.619,0.30670514258704223
2025-11-28 08:38:36.349,0.3086670091707546
2025-11-28 14:02:21.190,0.30844778544265045
2025-11-28 14:34:36.680,0.3093265540621452
2025-11-28 15:09:01.839,0.3093265540621452
2025-11-28 15:29:30.250,0.3093265540621452
2025-11-28 15:29:41.279,0.3058411844389098
2025-11-28 16:59:41.750,0.30327826948551107
2025-12-01 04:51:38.980,0.30285528724076144
2025-12-01 04:54:43.160,0.30349020398550103
2025-12-01 12:59:28.250,0.3034902039855009
2025-12-01 13:00:42.420,0.3045543351355202
2025-12-01 16:33:50.849,0.30391496284342323
2025-12-03 22:54:45.920,0.303278269485511
2025-12-05 12:41:16.000,0.3028552872407613
2025-12-07 05:00:39.509,0.3022230215053943
2025-12-07 07:43:29.789,0.29951343579534595
2025-12-11 10:07:50.289,0.3020128525057383
2025-12-14 07:58:15.009,0.3007579514565455
2025-12-14 15:24:15.910,0.30159339021059145
2025-12-15 06:47:52.440,0.3022230215053944
2025-12-15 06:51:12.309,0.3011750914724353
2025-12-18 17:16:14.960,0.3011750914724354
2025-12-19 03:42:52.470,0.3005498144659182
2025-12-19 03:50:13.259,0.2986894648578073
2025-12-19 13:15:00.589,0.29848418000223487
2025-12-20 09:35:46.049,0.2976658546286853
2025-12-21 16:33:14.079,0.29848418000223487
2025-12-23 10:11:06.519,0.2980744556645516
2025-12-23 23:42:15.950,0.29848418000223487
2025-12-23 23:42:54.329,0.2964467453264517
2025-12-24 17:20:08.170,0.2956395383956785
2025-12-24 18:18:40.150,0.29364062332877067
2025-12-26 12:14:50.950,0.29443693688356054
2025-12-27 07:51:04.079,0.2964467453264518
2025-12-27 16:22:15.009,0.29664923627271306
2025-12-28 17:15:40.579,0.2980744556645517
2025-12-29 12:36:02.359,0.30096637692533046
2025-12-29 12:42:28.190,0.30013440352678084
2025-12-30 00:10:27.039,0.30034196535494595
2025-12-30 12:40:47.730,0.3005498144659183
2025-12-30 20:21:35.230,0.298484180002235
2025-12-31 08:56:37.890,0.29807445566455165
2026-01-01 02:27:21.430,0.29930701716282004
2026-01-03 07:52:59.650,0.29930701716281993
2026-01-05 09:33:59.670,0.2995134357953461
2026-01-05 09:35:26.150,0.2993070171628201
2026-01-05 12:54:22.220,0.2982791771313543
2026-01-06 02:23:02.359,0.29443693688356054
2026-01-06 02:24:19.450,0.29245419656784644
2026-01-06 02:25:43.180,0.28875962892503443
2026-01-06 04:19:57.519,0.2879936882647559
2026-01-08 16:44:08.099,0.2878028375767076
2026-01-08 16:45:07.819,0.2851572435346368
2026-01-08 17:28:44.539,0.2860964966424584
2026-01-08 17:48:02.440,0.28914412909670567
2026-01-08 17:53:39.230,0.2893367634265502
2026-01-08 17:55:41.450,0.2893367634265502
2026-01-13 06:52:54.589,0.29225739024444947
2026-01-14 08:03:14.980,0.2920608486235722
2026-01-14 08:03:40.769,0.289722803137593
2026-01-14 08:13:53.220,0.28761223967102767
2026-01-16 20:33:55.440,0.2862850902460461
2026-01-18 14:37:30.640,0.2866630243585821
2026-01-21 14:34:23.180,0.2864739326538601
2026-01-27 00:57:41.119,0.2853446004620578
2026-01-27 01:09:49.880,0.28742189404583185
2026-02-01 05:13:55.789,0.2881847922383888
2026-02-04 00:28:20.690,0.29147280664647773
2026-02-04 15:04:41.069,0.2912773185132473
2026-02-05 01:14:45.500,0.2912773185132474
2026-02-05 07:13:34.309,0.29049798120618847
2026-02-09 10:58:37.180,0.29108209242845295
2026-02-09 16:28:39.529,0.29069242429936537
2026-02-11 18:12:24.660,0.29108209242845307
2026-02-12 12:49:34.480,0.29443693688356065
2026-02-14 09:51:06.140,0.29344221750219723
2026-02-14 09:51:11.359,0.29265126812887593
2026-02-14 09:51:20.390,0.29284860546409436
2026-02-14 09:56:23.309,0.2942374538639918
2026-02-14 11:12:02.200,0.29364062332877067
2026-02-14 12:21:53.430,0.2954384230634366
2026-02-14 12:22:17.119,0.2948367154808227
2026-02-16 04:59:35.140,0.29364062332877067
2026-02-16 06:49:06.509,0.29423745386399175
2026-02-17 03:53:37.380,0.2934422175021972
2026-02-17 22:12:38.410,0.2932440796105684
2026-02-17 22:12:49.910,0.2897228031375929
2026-02-17 23:24:27.710,0.2868523658541953
2026-02-22 03:16:27.200,0.2855322037496724
2026-02-23 16:19:13.690,0.2832971180060351
2026-02-24 10:40:43.730,0.28255984508994914
2026-02-24 22:39:19.130,0.280914930079723
2026-02-25 23:35:23.759,0.2789303030849401
2026-02-28 10:19:07.200,0.27910956420517474
2026-02-28 10:20:52.329,0.27591771404272675
2026-02-28 10:22:06.450,0.27768189380003316
2026-02-28 12:51:19.950,0.2759177140427267
2026-02-28 13:38:52.660,0.2766206891103514
2026-03-02 19:06:44.640,0.27662068911035154
2026-03-04 02:28:41.960,0.27679699292750276
2026-03-05 01:39:11.940,0.2767969929275028
2026-03-05 04:04:17.160,0.27715027562428324
2026-03-05 11:38:13.049,0.27539282302045137
2026-03-07 17:33:44.990,0.27521830285377175
2026-03-08 13:33:41.089,0.27539282302045137
2026-03-20 10:49:07.299,0.27803744039900885
2026-03-20 22:02:53.539,0.280914930079723
2026-03-21 14:02:15.430,0.28255984508994914
2026-03-21 15:48:16.420,0.28292800123990347
2026-03-21 20:53:30.569,0.2834820377958563
2026-03-22 02:22:32.799,0.2842241373712381
2026-04-01 16:10:27.849,0.2844102697467268
2026-04-02 06:10:09.119,0.28459664607028295
2026-04-02 15:50:09.130,0.28478326682180455
2026-04-03 07:59:38.720,0.2847832668218045
2026-04-03 21:14:08.710,0.2851572435346368
2026-04-05 04:05:51.190,0.2857200538837183
2026-04-05 14:33:22.430,0.2868523658541954
2026-04-05 14:34:02.390,0.2847832668218045
2026-04-06 02:51:50.130,0.2834820377958563
2026-04-06 02:52:13.460,0.28366719915300576
2026-04-07 02:32:57.920,0.2829280012399035
2026-04-07 02:34:32.970,0.279648732712976
2026-04-07 02:38:34.619,0.28037087275871647
2026-04-08 12:38:59.079,0.27893030308494016
2026-04-08 13:19:59.130,0.2773272553660611
2026-04-08 13:32:57.140,0.27609312263398084
2026-04-08 14:48:57.299,0.27644460974108964
2026-04-08 14:51:19.369,0.2724557602906222
2026-04-09 01:43:58.039,0.2740028276992125
2026-04-09 19:20:57.089,0.2745224285102729
2026-04-13 21:12:54.710,0.27574252819254086
2026-04-14 19:18:14.450,0.2745224285102729
2026-04-17 02:05:02.319,0.2745224285102729
2026-04-20 08:57:19.779,0.27348519011539785
2026-04-25 02:47:05.210,0.27365751852756887
2026-04-27 10:42:07.160,0.2722849416321328
2026-05-05 23:26:49.519,0.27331307860494136
2026-05-06 14:32:39.880,0.27211433703211263
2026-05-06 14:33:06.680,0.2719439460884482
2026-05-09 13:37:01.130,0.27365751852756887
2026-05-09 18:37:28.250,0.2741758092823559
2026-05-11 18:59:33.000,0.2738300642517351
2026-05-12 00:11:19.900,0.2734851901153979
2026-05-12 14:06:11.230,0.2721143370321127
2026-05-14 16:38:04.549,0.26974812540574644
2026-05-15 05:30:51.849,0.2709260648179987
2026-05-16 01:58:40.990,0.2741758092823559
2026-05-17 22:57:34.619,0.2778595533610057
2026-05-17 23:58:06.930,0.27893030308494016
2026-05-19 05:58:03.670,0.2794687785735211
2026-05-21 00:17:55.470,0.28000933713942733
2026-05-21 03:50:52.069,0.2823761260749362
2026-05-21 03:53:46.250,0.27626875439138154
2026-05-21 03:57:37.210,0.27609312263398084
