time,magnitude,depth,longitude,latitude,place,event_id,year,month,day,energy_proxy,lambda_etas,etas_z,etas_alert
2025-11-12 10:19:13.049,1.1,,14.124333,40.803667,Campi Flegrei,44640292,2025,11,2025-11-12,44.66835921509632,127.61623156151656,-0.3760235498381522,0
2025-11-13 12:45:54.740,1.3,,14.141833,40.838,Campi Flegrei,44648382,2025,11,2025-11-13,89.12509381337459,24.654864807558106,-0.4666751222661915,0
2025-11-15 00:40:44.789,1.0,,14.142833,40.822167,Campi Flegrei,44658042,2025,11,2025-11-15,31.622776601683796,20.12043159249803,-0.47066743039082426,0
2025-11-15 05:45:41.769,1.2,,14.140833,40.838667,Campi Flegrei,44658782,2025,11,2025-11-15,63.0957344480193,27.776393621176183,-0.46392679535236836,0
2025-11-15 05:46:02.200,1.0,,14.1345,40.831333,Campi Flegrei,44658792,2025,11,2025-11-15,31.622776601683796,433.45752957848833,-0.10674784524378664,0
2025-11-15 07:14:25.279,1.6,,14.1215,40.835333,Campi Flegrei,44659202,2025,11,2025-11-15,251.18864315095823,97.0615032388921,-0.4029252339832004,0
2025-11-15 18:57:53.809,2.0,,14.143833,40.8125,Campi Flegrei,44662772,2025,11,2025-11-15,1000.0,31.798294005928792,-0.46038574296037743,0
2025-11-16 01:23:41.630,1.1,,14.157667,40.817167,Campi Flegrei,44663642,2025,11,2025-11-16,44.66835921509632,43.31965466289207,-0.4502418463417546,0
2025-11-17 10:57:48.069,1.8,,14.133667,40.801167,Campi Flegrei,44672512,2025,11,2025-11-17,501.18723362727246,21.15522944503513,-0.4697563502892769,0
2025-11-17 11:54:55.619,2.4,,14.082833,40.824833,Campi Flegrei,44673262,2025,11,2025-11-17,3981.071705534969,131.997025275323,-0.3721665124739492,0
2025-11-17 18:00:44.220,1.3,,14.146833,40.793333,Campi Flegrei,44678202,2025,11,2025-11-17,89.12509381337459,59.787587408092,-0.43574277698150665,0
2025-11-17 21:11:40.890,1.3,,14.140833,40.842,Campi Flegrei,44679362,2025,11,2025-11-17,89.12509381337459,63.32727561987391,-0.4326262847240776,0
2025-11-17 21:14:31.119,1.5,,14.141833,40.836833,Campi Flegrei,44679412,2025,11,2025-11-17,177.82794100389228,434.35538688561195,-0.10595733343073681,0
2025-11-17 23:53:56.869,1.0,,14.157833,40.813,Campi Flegrei,44679692,2025,11,2025-11-17,31.622776601683796,98.19324659484042,-0.4019287989315284,0
2025-11-18 01:35:34.539,1.1,,14.150833,40.822,Campi Flegrei,44680002,2025,11,2025-11-18,44.66835921509632,99.27958584826361,-0.40097233958548606,0
2025-11-18 05:05:05.230,1.8,,14.160167,40.828833,Campi Flegrei,44680232,2025,11,2025-11-18,501.18723362727246,72.3407651054622,-0.42469042469528906,0
2025-11-18 05:10:18.789,1.0,,14.155,40.826833,Campi Flegrei,44680272,2025,11,2025-11-18,31.622776601683796,595.7964285967789,0.03618223548650762,0
2025-11-18 06:00:15.700,1.1,,14.136,40.823833,Campi Flegrei,44680432,2025,11,2025-11-18,44.66835921509632,236.0765192131771,-0.28053049325202767,0
2025-11-18 10:53:09.859,1.1,,14.127333,40.834833,Campi Flegrei,44681882,2025,11,2025-11-18,44.66835921509632,77.75169341802102,-0.4199264129567794,0
2025-11-19 08:18:25.480,1.2,,14.128167,40.837,Campi Flegrei,44686062,2025,11,2025-11-19,63.0957344480193,32.53820150347966,-0.4597342968867782,0
2025-11-19 10:36:49.549,1.0,,14.128167,40.834833,Campi Flegrei,44687262,2025,11,2025-11-19,31.622776601683796,55.568476893252615,-0.4394574615712308,0
2025-11-19 10:53:33.559,2.1,,14.1325,40.834167,Campi Flegrei,44687292,2025,11,2025-11-19,1412.5375446227554,187.8727113518362,-0.3229711786995296,0
2025-11-19 11:16:11.579,1.0,,14.130667,40.836333,Campi Flegrei,44687472,2025,11,2025-11-19,31.622776601683796,449.701426629333,-0.0924460264505581,0
2025-11-19 12:26:28.539,1.2,,14.130333,40.835167,Campi Flegrei,44687742,2025,11,2025-11-19,63.0957344480193,201.46122411614644,-0.3110072733253243,0
2025-11-19 12:27:25.079,1.2,,14.1295,40.834,Campi Flegrei,44687832,2025,11,2025-11-19,63.0957344480193,586.3706368914154,0.02788336702342439,0
2025-11-19 12:27:45.349,1.2,,14.134833,40.837,Campi Flegrei,44688352,2025,11,2025-11-19,63.0957344480193,981.5843216363288,0.37584632727451667,0
2025-11-19 12:49:28.970,1.5,,14.139,40.825,Campi Flegrei,44687862,2025,11,2025-11-19,177.82794100389228,573.689618971342,0.01671845876040739,0
2025-11-19 12:49:52.539,2.7,,14.137333,40.835667,Campi Flegrei,44687902,2025,11,2025-11-19,11220.184543019652,1113.3415668360442,0.4918510175063674,0
2025-11-19 12:51:05.410,1.2,,14.138667,40.839333,Campi Flegrei,44687952,2025,11,2025-11-19,63.0957344480193,2744.8878649213325,1.9283338661073601,0
2025-11-19 13:07:32.849,2.0,,14.127667,40.833333,Campi Flegrei,44688182,2025,11,2025-11-19,1000.0,1493.0635685168672,0.8261744401950601,0
2025-11-19 18:21:22.089,2.5,,14.147333,40.8375,Campi Flegrei,44689912,2025,11,2025-11-19,5623.413251903491,168.80676809080126,-0.33975764716752077,0
2025-11-19 20:12:19.859,1.1,,14.135167,40.8375,Campi Flegrei,44690292,2025,11,2025-11-19,44.66835921509632,244.0313062616066,-0.27352675993918674,0
2025-11-19 21:51:45.599,1.3,,14.146167,40.836667,Campi Flegrei,44690502,2025,11,2025-11-19,89.12509381337459,196.8596969856297,-0.3150586537906636,0
2025-11-20 00:22:18.549,1.1,,14.092,40.840667,Campi Flegrei,44690902,2025,11,2025-11-20,44.66835921509632,154.8861951921602,-0.35201391242647473,0
2025-11-20 01:52:52.579,1.0,,14.132833,40.836833,Campi Flegrei,44691032,2025,11,2025-11-20,31.622776601683796,160.60042777814436,-0.3469828586878734,0
2025-11-20 03:24:11.200,2.4,,14.121833,40.839833,Campi Flegrei,44691092,2025,11,2025-11-20,3981.071705534969,155.61239169299657,-0.351374538098336,0
2025-11-21 10:07:13.430,1.3,,14.1045,40.804333,Campi Flegrei,44698742,2025,11,2025-11-21,89.12509381337459,43.337800911353526,-0.4502258696117581,0
2025-11-21 22:12:52.000,1.1,,14.130167,40.8325,Campi Flegrei,44711132,2025,11,2025-11-21,44.66835921509632,39.63495307853952,-0.45348601454853305,0
2025-11-22 14:04:46.089,2.2,,14.141833,40.817833,Campi Flegrei,44713052,2025,11,2025-11-22,1995.262314968881,33.442741621373244,-0.4589379012425047,0
2025-11-22 17:54:59.869,1.8,,14.153333,40.8135,Campi Flegrei,44713652,2025,11,2025-11-22,501.18723362727246,69.47103446519355,-0.4272170577731787,0
2025-11-22 17:55:10.059,3.0,,14.160333,40.814667,Campi Flegrei,44713762,2025,11,2025-11-22,31622.776601683792,818.8201593957798,0.23254182669133078,0
2025-11-23 06:35:06.460,1.6,,14.132833,40.826833,Campi Flegrei,44714702,2025,11,2025-11-23,251.18864315095823,61.902072420037335,-0.43388109432080135,0
2025-11-23 17:51:43.180,1.3,,14.1465,40.831333,Campi Flegrei,44717162,2025,11,2025-11-23,89.12509381337459,47.62068484759938,-0.4464550361857095,0
2025-11-25 17:49:46.069,1.3,,14.137333,40.8265,Campi Flegrei,44729632,2025,11,2025-11-25,89.12509381337459,25.213427332852582,-0.4661833400296724,0
2025-11-25 18:48:47.690,1.5,,14.123667,40.813167,Campi Flegrei,44729882,2025,11,2025-11-25,177.82794100389228,90.28073885907256,-0.40889530773682065,0
2025-11-25 20:39:16.519,1.0,,14.1235,40.832833,Campi Flegrei,44730302,2025,11,2025-11-25,31.622776601683796,88.50077656163732,-0.4104624623523058,0
2025-11-25 22:15:36.930,1.6,,14.1315,40.827667,Campi Flegrei,44730482,2025,11,2025-11-25,251.18864315095823,88.20697439519917,-0.41072113829271006,0
2025-11-25 22:21:54.200,3.3,,14.140167,40.8285,Campi Flegrei,44730652,2025,11,2025-11-25,89125.0938133744,488.09000634301697,-0.05864708589608273,0
2025-11-25 22:27:11.970,1.2,,14.139333,40.8265,Campi Flegrei,44730692,2025,11,2025-11-25,63.0957344480193,2729.566230003705,1.914844046175479,0
2025-11-25 22:28:05.589,1.0,,14.136667,40.827167,Campi Flegrei,44730702,2025,11,2025-11-25,31.622776601683796,2983.1394189254033,2.1381006814168764,1
2025-11-25 22:34:23.619,1.3,,14.1285,40.828333,Campi Flegrei,44730742,2025,11,2025-11-25,89.12509381337459,2396.0530379587053,1.6212048275293116,0
2025-11-25 22:35:06.529,1.7,,14.136,40.827167,Campi Flegrei,44730762,2025,11,2025-11-25,354.8133892335753,2756.7877314104094,1.938811015381188,0
2025-11-25 22:51:23.640,1.1,,14.129667,40.826333,Campi Flegrei,44730852,2025,11,2025-11-25,44.66835921509632,1801.240172214249,1.097506247371428,0
2025-11-26 20:08:04.769,2.2,,14.110833,40.805833,Campi Flegrei,44734252,2025,11,2025-11-26,1995.262314968881,54.34465564116652,-0.44053496592427194,0
2025-11-26 22:11:59.150,1.0,,14.139333,40.825667,Campi Flegrei,44734482,2025,11,2025-11-26,31.622776601683796,125.86047671316237,-0.3775693911844681,0
2025-11-27 01:01:03.450,1.0,,14.140167,40.820333,Campi Flegrei,44735072,2025,11,2025-11-27,31.622776601683796,91.73672471241433,-0.40761339578091377,0
2025-11-27 04:42:50.859,1.4,,14.1165,40.797833,Campi Flegrei,44735352,2025,11,2025-11-27,125.8925411794166,75.8877866545019,-0.4215674758554105,0
2025-11-27 05:04:44.539,1.1,,14.1165,40.796333,Campi Flegrei,44735432,2025,11,2025-11-27,44.66835921509632,241.2679055005768,-0.27595977566279123,0
2025-11-27 18:08:43.390,1.2,,14.145667,40.819167,Campi Flegrei,44738492,2025,11,2025-11-27,63.0957344480193,49.328725455072586,-0.4449512044892209,0
2025-11-27 18:11:47.210,1.0,,14.143667,40.817833,Campi Flegrei,44738602,2025,11,2025-11-27,31.622776601683796,380.3809706010518,-0.153478708304996,0
2025-11-27 23:43:02.119,1.0,,14.1395,40.820333,Campi Flegrei,44739062,2025,11,2025-11-27,31.622776601683796,59.05280472401324,-0.4363897109510586,0
2025-11-27 23:43:52.390,1.3,,14.149,40.824167,Campi Flegrei,44738992,2025,11,2025-11-27,89.12509381337459,378.1043328774626,-0.15548315711913743,0
2025-11-27 23:44:57.460,1.1,,14.149,40.823667,Campi Flegrei,44739022,2025,11,2025-11-27,44.66835921509632,775.1980365466584,0.19413505186314092,0
2025-11-28 00:39:13.289,1.3,,14.143167,40.825833,Campi Flegrei,44739092,2025,11,2025-11-28,89.12509381337459,233.44530764983114,-0.2828471239760364,0
2025-11-28 00:39:57.119,1.1,,14.151667,40.825167,Campi Flegrei,44739172,2025,11,2025-11-28,44.66835921509632,665.9309309949789,0.09793163843536158,0
2025-11-28 02:14:29.200,1.0,,14.1065,40.830333,Campi Flegrei,44739272,2025,11,2025-11-28,31.622776601683796,187.81280254100844,-0.32302392496810634,0
2025-11-28 02:25:21.500,1.2,,14.102167,40.832,Campi Flegrei,44739352,2025,11,2025-11-28,63.0957344480193,348.68247417351114,-0.18138741460284308,0
2025-11-28 06:28:54.180,1.7,,14.149,40.823167,Campi Flegrei,44739752,2025,11,2025-11-28,354.8133892335753,105.01685693524762,-0.3959210017693917,0
2025-11-28 06:39:15.130,2.2,,14.139833,40.824833,Campi Flegrei,44739842,2025,11,2025-11-28,1995.262314968881,461.80166234643315,-0.08179246357462747,0
2025-11-28 08:06:38.549,1.3,,14.085667,40.804833,Campi Flegrei,44740472,2025,11,2025-11-28,89.12509381337459,253.89799633431872,-0.26483970577557164,0
2025-11-28 08:17:59.140,1.8,,14.148167,40.824167,Campi Flegrei,44740262,2025,11,2025-11-28,501.18723362727246,462.63099441068437,-0.0810622843039014,0
2025-11-28 08:20:00.900,1.2,,14.145333,40.821833,Campi Flegrei,44740312,2025,11,2025-11-28,63.0957344480193,1088.5377276682348,0.47001266110432727,0
2025-11-28 08:20:19.569,1.1,,14.146833,40.823167,Campi Flegrei,44740592,2025,11,2025-11-28,44.66835921509632,1477.282310949237,0.8122799489067286,0
2025-11-28 08:22:52.619,1.0,,14.149,40.821167,Campi Flegrei,44740432,2025,11,2025-11-28,31.622776601683796,1592.7461095698347,0.9139391948303386,0
2025-11-28 08:38:36.349,1.2,,14.143833,40.821667,Campi Flegrei,44740502,2025,11,2025-11-28,63.0957344480193,1015.3342560667221,0.40556120696108366,0
2025-11-28 14:02:21.190,1.4,,14.14,40.8225,Campi Flegrei,44741542,2025,11,2025-11-28,125.8925411794166,146.5182571252587,-0.35938140149213343,0
2025-11-28 14:34:36.680,1.0,,14.105667,40.832,Campi Flegrei,44741632,2025,11,2025-11-28,31.622776601683796,261.3702146409511,-0.2582608465356736,0
2025-11-28 15:09:01.839,1.1,,14.140833,40.8235,Campi Flegrei,44741772,2025,11,2025-11-28,44.66835921509632,271.46169438521355,-0.24937587797140456,0
2025-11-28 15:29:30.250,2.6,,14.109333,40.826667,Campi Flegrei,44741812,2025,11,2025-11-28,7943.282347242822,355.3046867890109,-0.17555693657527,0
2025-11-28 15:29:41.279,2.7,,14.105167,40.828333,Campi Flegrei,44741992,2025,11,2025-11-28,11220.184543019652,2019.6691095919941,1.2898203867553348,0
2025-11-28 16:59:41.750,1.9,,14.152833,40.830667,Campi Flegrei,44742312,2025,11,2025-11-28,707.9457843841374,508.2329858664288,-0.040912348831582006,0
2025-12-01 04:51:38.980,1.2,,14.149,40.824667,Campi Flegrei,44751042,2025,12,2025-12-01,63.0957344480193,36.354182446784655,-0.4563745447411732,0
2025-12-01 04:54:43.160,1.3,,14.151833,40.826167,Campi Flegrei,44751072,2025,12,2025-12-01,89.12509381337459,367.0895926930461,-0.165181003496699,0
2025-12-01 12:59:28.250,1.7,,14.151667,40.833333,Campi Flegrei,44752852,2025,12,2025-12-01,354.8133892335753,45.984515833468606,-0.447895589070399,0
2025-12-01 13:00:42.420,1.3,,14.149833,40.835167,Campi Flegrei,44752902,2025,12,2025-12-01,89.12509381337459,668.8779533663749,0.10052632244520047,0
2025-12-01 16:33:50.849,1.3,,14.113167,40.838,Campi Flegrei,44753692,2025,12,2025-12-01,89.12509381337459,82.29260098430365,-0.41592840453758684,0
2025-12-03 22:54:45.920,1.3,,14.142,40.828333,Campi Flegrei,44761092,2025,12,2025-12-03,89.12509381337459,26.29972457939891,-0.46522691766827357,0
2025-12-05 12:41:16.000,1.3,,14.1565,40.822833,Campi Flegrei,44766472,2025,12,2025-12-05,89.12509381337459,22.52958408988948,-0.4685463099260061,0
2025-12-07 05:00:39.509,2.3,,14.124333,40.8295,Campi Flegrei,44772082,2025,12,2025-12-07,2818.382931264452,19.84333612109668,-0.4709113970453778,0
2025-12-07 07:43:29.789,1.3,,14.113833,40.836833,Campi Flegrei,44772432,2025,12,2025-12-07,89.12509381337459,81.19546157712745,-0.41689437279897323,0
2025-12-11 10:07:50.289,2.0,,14.084333,40.835833,Campi Flegrei,44788132,2025,12,2025-12-11,1000.0,15.741049792764807,-0.4745232246457436,0
2025-12-14 07:58:15.009,1.0,,14.139667,40.829167,Campi Flegrei,44800582,2025,12,2025-12-14,31.622776601683796,14.294620251629722,-0.4757967228173791,0
2025-12-14 15:24:15.910,1.0,,14.1085,40.839,Campi Flegrei,44802182,2025,12,2025-12-14,31.622776601683796,19.321058987316544,-0.4713712320778081,0
2025-12-15 06:47:52.440,1.9,,14.123667,40.844167,Campi Flegrei,44804572,2025,12,2025-12-15,707.9457843841374,17.120516928668504,-0.4733086830276112,0
2025-12-15 06:51:12.309,1.1,,14.136,40.821667,Campi Flegrei,44804642,2025,12,2025-12-15,44.66835921509632,671.9010219036087,0.10318796073825899,0
2025-12-18 17:16:14.960,1.5,,14.151,40.824833,Campi Flegrei,44820622,2025,12,2025-12-18,177.82794100389228,12.989679974159719,-0.476945647815238,0
2025-12-19 03:42:52.470,2.0,,14.138667,40.826667,Campi Flegrei,44821352,2025,12,2025-12-19,1000.0,18.518202200026487,-0.4720781013871121,0
2025-12-19 03:50:13.259,1.8,,14.151833,40.823667,Campi Flegrei,44821422,2025,12,2025-12-19,501.18723362727246,584.7280559882474,0.026437168838543343,0
2025-12-19 13:15:00.589,1.4,,14.126833,40.820667,Campi Flegrei,44823472,2025,12,2025-12-19,125.8925411794166,34.91988649986969,-0.4576373599796861,0
2025-12-20 09:35:46.049,1.0,,14.146,40.8255,Campi Flegrei,44826292,2025,12,2025-12-20,31.622776601683796,20.484822361293595,-0.4703466052385269,0
2025-12-21 16:33:14.079,1.3,,14.141667,40.826167,Campi Flegrei,44831262,2025,12,2025-12-21,89.12509381337459,15.6419969063335,-0.4746104350256329,0
2025-12-23 10:11:06.519,1.1,,14.090667,40.811333,Campi Flegrei,44837742,2025,12,2025-12-23,44.66835921509632,13.538860292975441,-0.47646212607289223,0
2025-12-23 23:42:15.950,2.0,,14.146333,40.824,Campi Flegrei,44839492,2025,12,2025-12-23,1000.0,15.663780013582494,-0.4745912562502655,0
2025-12-23 23:42:54.329,1.6,,14.136667,40.820667,Campi Flegrei,44839532,2025,12,2025-12-23,251.18864315095823,896.9683466144584,0.30134681906000144,0
2025-12-24 17:20:08.170,2.0,,14.124167,40.803667,Campi Flegrei,44842232,2025,12,2025-12-24,1000.0,21.863652565472115,-0.46913262440221243,0
2025-12-24 18:18:40.150,1.2,,14.122833,40.803667,Campi Flegrei,44842422,2025,12,2025-12-24,63.0957344480193,153.74116580738533,-0.3530220450637793,0
2025-12-26 12:14:50.950,1.0,,14.096667,40.811,Campi Flegrei,44845692,2025,12,2025-12-26,31.622776601683796,15.850774540658245,-0.47442661830450705,0
2025-12-27 07:51:04.079,1.0,,14.135,40.823,Campi Flegrei,44847872,2025,12,2025-12-27,31.622776601683796,15.511117372511135,-0.4747256669413863,0
2025-12-27 16:22:15.009,1.1,,14.084333,40.823333,Campi Flegrei,44850032,2025,12,2025-12-27,44.66835921509632,18.87843001728168,-0.47176094147465164,0
2025-12-28 17:15:40.579,1.0,,14.157167,40.820333,Campi Flegrei,44853852,2025,12,2025-12-28,31.622776601683796,14.817235472094323,-0.47533659011903256,0
2025-12-29 12:36:02.359,1.7,,14.101833,40.837,Campi Flegrei,44860702,2025,12,2025-12-29,354.8133892335753,14.627194483540235,-0.47550391029922573,0
2025-12-29 12:42:28.190,1.2,,14.096667,40.8345,Campi Flegrei,44860712,2025,12,2025-12-29,63.0957344480193,456.3948240700647,-0.08655287427107992,0
2025-12-30 00:10:27.039,1.4,,14.130333,40.818833,Campi Flegrei,44862402,2025,12,2025-12-30,125.8925411794166,23.54512491619307,-0.46765218453051394,0
2025-12-30 12:40:47.730,2.0,,14.087667,40.8295,Campi Flegrei,44865952,2025,12,2025-12-30,1000.0,20.98818077002855,-0.4699034270573773,0
2025-12-30 20:21:35.230,1.3,,14.116,40.8075,Campi Flegrei,44868432,2025,12,2025-12-30,89.12509381337459,31.46911941363613,-0.4606755622910202,0
2025-12-31 08:56:37.890,1.2,,14.123,40.8405,Campi Flegrei,44870672,2025,12,2025-12-31,63.0957344480193,23.216831277408623,-0.4679412282321681,0
2026-01-01 02:27:21.430,1.0,,14.131333,40.831333,Campi Flegrei,44874712,2026,1,2026-01-01,31.622776601683796,18.94645213055482,-0.47170105190905537,0
2026-01-03 07:52:59.650,1.0,,14.139667,40.828667,Campi Flegrei,44894452,2026,1,2026-01-03,31.622776601683796,12.77848807203535,-0.47713159016055856,0
2026-01-05 09:33:59.670,1.2,,14.134,40.8365,Campi Flegrei,44909002,2026,1,2026-01-05,63.0957344480193,11.279758096837442,-0.4784511358618252,0
2026-01-05 09:35:26.150,1.7,,14.1355,40.835333,Campi Flegrei,44909012,2026,1,2026-01-05,354.8133892335753,383.38892649105196,-0.15083037583021155,0
2026-01-05 12:54:22.220,2.9,,14.141,40.829333,Campi Flegrei,44909642,2026,1,2026-01-05,22387.21138568338,54.49629455425812,-0.4404014565668653,0
2026-01-06 02:23:02.359,3.1,,14.139333,40.827667,Campi Flegrei,44911792,2026,1,2026-01-06,44668.359215096345,35.087091972199026,-0.45749014516054476,0
2026-01-06 02:24:19.450,2.9,,14.144167,40.829,Campi Flegrei,44911832,2026,1,2026-01-06,22387.21138568338,2551.5137298574246,1.7580790417678092,0
2026-01-06 02:25:43.180,1.6,,14.114167,40.837333,Campi Flegrei,44911892,2026,1,2026-01-06,251.18864315095823,4353.386135714871,3.34452424986225,1
2026-01-06 04:19:57.519,1.3,,14.1145,40.837833,Campi Flegrei,44912072,2026,1,2026-01-06,89.12509381337459,435.8062033258593,-0.10467997284628422,0
2026-01-08 16:44:08.099,2.6,,14.1295,40.8285,Campi Flegrei,44920132,2026,1,2026-01-08,7943.282347242822,20.39983477672247,-0.4704214319276155,0
2026-01-08 16:45:07.819,1.0,,14.1295,40.824333,Campi Flegrei,44920192,2026,1,2026-01-08,31.622776601683796,1582.5007932937806,0.9049187820315624,0
2026-01-08 17:28:44.539,1.1,,14.132,40.827333,Campi Flegrei,44920292,2026,1,2026-01-08,44.66835921509632,395.6660992537495,-0.14002103004356545,0
2026-01-08 17:48:02.440,1.1,,14.125,40.826333,Campi Flegrei,44920412,2026,1,2026-01-08,44.66835921509632,423.3522984460389,-0.11564492111588891,0
2026-01-08 17:53:39.230,2.0,,14.126,40.828667,Campi Flegrei,44920442,2026,1,2026-01-08,1000.0,633.3765985408752,0.06926941764956192,0
2026-01-08 17:55:41.450,1.0,,14.125,40.826667,Campi Flegrei,44920472,2026,1,2026-01-08,31.622776601683796,1383.6393064108956,0.7298326594435641,0
2026-01-13 06:52:54.589,1.2,,14.160833,40.828333,Campi Flegrei,44943512,2026,1,2026-01-13,63.0957344480193,14.006199927481163,-0.47605066035461824,0
2026-01-14 08:03:14.980,2.5,,14.128833,40.833167,Campi Flegrei,44948582,2026,1,2026-01-14,5623.413251903491,14.256199445756701,-0.4758305501312168,0
2026-01-14 08:03:40.769,2.2,,14.134,40.836667,Campi Flegrei,44948852,2026,1,2026-01-14,1995.262314968881,1492.820917892938,0.8259608002512316,0
2026-01-14 08:13:53.220,1.7,,14.124167,40.835333,Campi Flegrei,44948712,2026,1,2026-01-14,354.8133892335753,1398.3379895885255,0.7427740061319568,0
2026-01-16 20:33:55.440,2.2,,14.142,40.832167,Campi Flegrei,44961782,2026,1,2026-01-16,1995.262314968881,15.464443587541053,-0.47476676052951644,0
2026-01-18 14:37:30.640,1.4,,14.108333,40.8025,Campi Flegrei,44968922,2026,1,2026-01-18,125.8925411794166,14.665780566894156,-0.47546993746805477,0
2026-01-21 14:34:23.180,1.7,,14.112,40.8375,Campi Flegrei,44983812,2026,1,2026-01-21,354.8133892335753,11.333504332537949,-0.4784038153868554,0
2026-01-27 00:57:41.119,1.1,,14.136667,40.825,Campi Flegrei,44803501,2026,1,2026-01-27,44.66835921509632,8.957997887727798,-0.48049531243399135,0
2026-01-27 01:09:49.880,1.4,,14.140833,40.841167,Campi Flegrei,44803561,2026,1,2026-01-27,125.8925411794166,190.16333185771123,-0.32095441884833525,0
2026-02-01 05:13:55.789,1.3,,14.1185,40.810667,Campi Flegrei,44829351,2026,2,2026-02-01,89.12509381337459,8.030214331011106,-0.48131217259174575,0
2026-02-04 00:28:20.690,1.7,,14.147167,40.831333,Campi Flegrei,44840091,2026,2,2026-02-04,354.8133892335753,7.854805282259745,-0.4814666101889604,0
2026-02-04 15:04:41.069,1.3,,14.135333,40.840333,Campi Flegrei,44842511,2026,2,2026-02-04,89.12509381337459,12.493152713835519,-0.4773828115623872,0
2026-02-05 01:14:45.500,1.7,,14.1625,40.815,Campi Flegrei,44843681,2026,2,2026-02-05,354.8133892335753,15.091973926045318,-0.47509469868302806,0
2026-02-05 07:13:34.309,1.2,,14.163,40.817167,Campi Flegrei,44844031,2026,2,2026-02-05,63.0957344480193,26.163913703992392,-0.4653464913471841,0
2026-02-09 10:58:37.180,1.2,,14.144167,40.8165,Campi Flegrei,44865141,2026,2,2026-02-09,63.0957344480193,7.98402495317063,-0.481352839687208,0
2026-02-09 16:28:39.529,1.4,,14.1395,40.825167,Campi Flegrei,44866481,2026,2,2026-02-09,125.8925411794166,17.11076212635724,-0.47331727157102427,0
2026-02-11 18:12:24.660,1.6,,14.144,40.831333,Campi Flegrei,44875281,2026,2,2026-02-11,251.18864315095823,8.583325890914427,-0.4808251896173143,0
2026-02-12 12:49:34.480,1.7,,14.146,40.8305,Campi Flegrei,44877761,2026,2,2026-02-12,354.8133892335753,11.248872232563569,-0.4784783290921648,0
2026-02-14 09:51:06.140,1.4,,14.149,40.825,Campi Flegrei,45163942,2026,2,2026-02-14,125.8925411794166,9.151539371499927,-0.48032491026872165,0
2026-02-14 09:51:11.359,1.2,,14.144333,40.8235,Campi Flegrei,45164242,2026,2,2026-02-14,63.0957344480193,514.9470424970809,-0.03500100742142033,0
2026-02-14 09:51:20.390,1.0,,14.150333,40.824167,Campi Flegrei,45164272,2026,2,2026-02-14,31.622776601683796,920.5662053316559,0.3221233789104603,0
2026-02-14 09:56:23.309,1.4,,14.148667,40.826833,Campi Flegrei,45164052,2026,2,2026-02-14,125.8925411794166,885.7594287556582,0.2914780103878603,0
2026-02-14 11:12:02.200,1.3,,14.149,40.8255,Campi Flegrei,45164442,2026,2,2026-02-14,89.12509381337459,196.9026090384982,-0.31502087219168834,0
2026-02-14 12:21:53.430,1.3,,14.137333,40.832,Campi Flegrei,45164872,2026,2,2026-02-14,89.12509381337459,160.5520016537103,-0.3470254951103,0
2026-02-14 12:22:17.119,1.6,,14.145,40.832833,Campi Flegrei,45164802,2026,2,2026-02-14,251.18864315095823,606.5217193109528,0.04562523822277743,0
2026-02-16 04:59:35.140,1.1,,14.121167,40.8115,Campi Flegrei,45168442,2026,2,2026-02-16,44.66835921509632,14.317513234132688,-0.47577656686056846,0
2026-02-16 06:49:06.509,1.5,,14.082333,40.829333,Campi Flegrei,45168682,2026,2,2026-02-16,177.82794100389228,42.45658948163089,-0.45100172568539404,0
2026-02-17 03:53:37.380,1.3,,14.125667,40.844333,Campi Flegrei,44895461,2026,2,2026-02-17,89.12509381337459,15.34553369579763,-0.47487145386259494,0
2026-02-17 22:12:38.410,2.8,,14.117833,40.838167,Campi Flegrei,44899531,2026,2,2026-02-17,15848.931924611108,14.419368147946605,-0.47568688945643284,0
2026-02-17 22:12:49.910,2.5,,14.117,40.837167,Campi Flegrei,44899551,2026,2,2026-02-17,5623.413251903491,2048.654721121261,1.3153405536466247,0
2026-02-17 23:24:27.710,2.0,,14.1165,40.833833,Campi Flegrei,44899661,2026,2,2026-02-17,1000.0,434.4331860477039,-0.10588883573495475,0
2026-02-22 03:16:27.200,2.3,,14.088667,40.8095,Campi Flegrei,45199272,2026,2,2026-02-22,2818.382931264452,11.138619118003788,-0.4785754006299176,0
2026-02-23 16:19:13.690,1.7,,14.140333,40.826833,Campi Flegrei,45206452,2026,2,2026-02-23,354.8133892335753,12.45162204714824,-0.4774193769301352,0
2026-02-24 10:40:43.730,2.0,,14.109667,40.8115,Campi Flegrei,45209782,2026,2,2026-02-24,1000.0,14.499606441940825,-0.475616244245041,0
2026-02-24 22:39:19.130,2.1,,14.124,40.8425,Campi Flegrei,45213082,2026,2,2026-02-24,1412.5375446227554,20.457650649550935,-0.47037052837079185,0
2026-02-25 23:35:23.759,1.1,,14.139,40.8315,Campi Flegrei,45218792,2026,2,2026-02-25,44.66835921509632,16.172402294031254,-0.47414344353227006,0
2026-02-28 10:19:07.200,3.5,,14.139833,40.835167,Campi Flegrei,45232062,2026,2,2026-02-28,177827.94100389228,10.352538431561301,-0.4792674995455391,0
2026-02-28 10:20:52.329,1.2,,14.131333,40.8315,Campi Flegrei,45232172,2026,2,2026-02-28,63.0957344480193,3634.688633309529,2.7117523593255117,1
