date,observed,fitted,forecast,lower,upper
2009-04-05,0.0,0.10317732827646507,,,
2009-04-06,0.0,0.10306402178990125,,,
2009-04-07,0.0,0.10295534968800528,,,
2009-04-08,0.0,0.1028508159682626,,,
2009-04-09,0.0,0.10275040753845575,,,
2009-04-10,0.0,0.1026550514514645,,,
2009-04-11,0.0,0.09384415454536835,,,
2009-04-12,0.0,0.10309859140393918,,,
2009-04-13,0.0,0.10298820135176662,,,
2009-04-14,0.0,0.10288231642044642,,,
2009-04-15,0.0,0.10278045376509218,,,
2009-04-16,0.0,0.10268260279265051,,,
2009-04-17,0.0,0.10258967269430985,,,
2009-04-18,0.0,0.09397041138405289,,,
2009-04-19,0.0,0.10302367836687072,,,
2009-04-20,0.0,0.10291605524099628,,,
2009-04-21,0.0,0.102812815317369,,,
2009-04-22,0.0,0.10271348817905679,,,
2009-04-23,0.0,0.10261806546960253,,,
2009-04-24,0.0,0.10252743912010072,,,
2009-04-25,0.0,0.09409165764429601,,,
2009-04-26,0.0,0.10295231875468779,,,
2009-04-27,0.0,0.1028473243501894,,,
2009-04-28,0.0,0.10274659795411763,,,
2009-04-29,0.0,0.10264968090948294,,,
2009-04-30,0.0,0.10255656686489331,,,
2009-05-01,0.0,0.1024681310699462,,,
2009-05-02,0.0,0.09420818320137779,,,
2009-05-03,0.0,0.10288426663321963,,,
2009-05-04,0.0,0.10278177294171162,,,
2009-05-05,0.0,0.10268343823710524,,,
2009-05-06,0.0,0.10258881500911904,,,
2009-05-07,0.0,0.10249789870672762,,,
2009-05-08,0.0,0.10241154845386163,,,
2009-05-09,0.0,0.09432025595277876,,,
2009-05-10,0.0,0.10281929791207521,,,
2009-05-11,0.0,0.10271918614551166,,,
2009-05-12,0.0,0.10262313002311914,,,
2009-05-13,0.0,0.1025306926169189,,,
2009-05-14,0.0,0.10244187099482413,,,
2009-05-15,0.0,0.10235750868858859,,,
2009-05-16,0.0,0.09442812390170677,,,
2009-05-17,0.0,0.10275720803323621,,,
2009-05-18,0.0,0.10265936776043587,,,
2009-05-19,0.0,0.10256548502576451,,,
2009-05-20,0.0,0.10247513296281067,,,
2009-05-21,0.0,0.10238831009723989,,,
2009-05-22,0.0,0.10230584488034196,,,
2009-05-23,0.0,0.09453201699943918,,,
2009-05-24,0.0,0.10269780993762125,,,
2009-05-25,0.0,0.10260213831849882,,,
2009-05-26,0.0,0.10251033097097562,,,
2009-05-27,0.0,0.10242197060864958,,,
2009-05-28,0.0,0.1023370570714106,,,
2009-05-29,0.0,0.10225640422067937,,,
2009-05-30,0.0,0.09463214877982276,,,
2009-05-31,0.0,0.10264093227271612,,,
2009-06-01,0.0,0.10254733337745137,,,
2009-06-02,0.0,0.1024575099689942,,,
2009-06-03,0.0,0.10237105389464661,,,
2009-06-04,0.0,0.1022879661804417,,,
2009-06-05,0.0,0.10220904656813022,,,
2009-06-06,0.0,0.0947287178139348,,,
2009-06-07,0.0,0.10258641780969423,,,
2009-06-08,0.0,0.10249480201194439,,,
2009-06-09,0.0,0.1024068770748358,,,
2009-06-10,0.0,0.10232224356487969,,,
2009-06-11,0.0,0.10224090357971942,,,
2009-06-12,0.0,0.10216364319200047,,,
2009-06-13,0.0,0.09482190900852694,,,
2009-06-14,0.0,0.10253412204294558,,,
2009-06-15,0.0,0.10244440547777746,,,
2009-06-16,0.0,0.10235829901317738,,,
2009-06-17,0.0,0.10227541154915372,,,
2009-06-18,0.0,0.1021957461523402,,,
2009-06-19,0.0,0.1021200756579886,,,
2009-06-20,0.0,0.09491189476826013,,,
2009-06-21,0.0,0.1024839119487363,,,
2009-06-22,0.0,0.10239601602727422,,,
2009-06-23,0.0,0.10231165304692526,,,
2009-06-24,0.0,0.1022304398815932,,,
2009-06-25,0.0,0.10215238047478324,,,
2009-06-26,0.0,0.10207823483799895,,,
2009-06-27,0.0,0.09499883603874872,,,
2009-06-28,0.0,0.10243566488294613,,,
2009-06-29,0.0,0.10234951585684592,,,
2009-06-30,0.0,0.10226682597155293,,,
2009-07-01,0.0,0.10218721973900897,,,
2009-07-02,0.0,0.10211070189674992,,,
2009-07-03,0.0,0.10203802002889298,,,
2009-07-04,0.0,0.09508288324494824,,,
2009-07-05,0.0,0.10238926760057772,,,
2009-07-06,0.0,0.10230479617037957,,,
2009-07-07,0.0,0.1022237132197163,,,
2009-07-08,0.0,0.10214565058435464,,,
2009-07-09,0.0,0.10207061372123613,,,
2009-07-10,0.0,0.10199933816693947,,,
2009-07-11,0.0,0.09516417713734848,,,
2009-07-12,0.0,0.10234461538207147,,,
2009-07-13,0.0,0.10226175634428425,,,
2009-07-14,0.0,0.10218221806272132,,,
2009-07-15,0.0,0.10210563940253532,,,
2009-07-16,0.0,0.10203202647273961,,,
2009-07-17,0.0,0.10196210312645954,,,
2009-07-18,0.0,0.09524284955669816,,,
2009-07-19,0.0,0.10230161125346085,,,
2009-07-20,0.0,0.10222030318191187,,,
2009-07-21,0.0,0.1021422508971916,,,
2009-07-22,0.0,0.1020671000175039,,,
2009-07-23,0.0,0.10199485724308412,,,
2009-07-24,0.0,0.10192623509265554,,,
2009-07-25,0.0,0.09531902412652794,,,
2009-07-26,0.0,0.10226016528911601,,,
2009-07-27,0.0,0.10218035024668184,,,
2009-07-28,0.0,0.10210372860680522,,,
2009-07-29,0.0,0.10202995248101654,,,
2009-07-30,0.0,0.10195902910570125,,,
2009-07-31,0.0,0.1018916599999013,,,
2009-08-01,0.0,0.09539281688150698,,,
2009-08-02,0.0,0.10222019398729447,,,
2009-08-03,0.0,0.10214181726462605,,,
2009-08-04,0.0,0.10206657399028037,,,
2009-08-05,0.0,0.10199412252465875,,,
2009-08-06,0.0,0.10192447059038313,,,
2009-08-07,0.0,0.10185830902788115,,,
2009-08-08,0.0,0.09546433683862439,,,
2009-08-09,0.0,0.10218161970998148,,,
2009-08-10,0.0,0.10210462958826416,,,
2009-08-11,0.0,0.10203071524791713,,,
2009-08-12,0.0,0.10195954106781989,,,
2009-08-13,0.0,0.10189111521153145,,,
2009-08-14,0.0,0.1018261181489266,,,
2009-08-15,0.0,0.09553368651729804,,,
2009-08-16,0.0,0.10214437017959113,,,
2009-08-17,0.0,0.10206871771474776,,,
2009-08-18,0.0,0.1019960855199766,,,
2009-08-19,0.0,0.10192614377521811,,,
2009-08-20,0.0,0.1018589010438034,,,
2009-08-21,0.0,0.10179502772073051,,,
2009-08-22,0.0,0.09560096241375653,,,
2009-08-23,0.0,0.1021083780260388,,,
2009-08-24,0.0,0.10203401685210114,,,
2009-08-25,0.0,0.10196262247102096,,,
2009-08-26,0.0,0.10189387065837517,,,
2009-08-27,0.0,0.10182777033981338,,,
2009-08-28,0.0,0.10176498211933932,,,
2009-08-29,0.0,0.09566625543438839,,,
2009-08-30,0.0,0.10207358037850703,,,
2009-08-31,0.0,0.10200046652815475,,,
2009-09-01,0.0,0.10193026791506589,,,
2009-09-02,0.0,0.10186266571613276,,,
2009-09-03,0.0,0.10179766918520652,,,
2009-09-04,0.0,0.1017359294079489,,,
2009-09-05,0.0,0.09572965129219548,,,
2009-09-06,0.0,0.10203991849692914,,,
2009-09-07,0.0,0.10196801023743299,,,
2009-09-08,0.0,0.10189896747702973,,,
2009-09-09,0.0,0.10183247660990195,,,
2009-09-10,0.0,0.1017685471869905,,,
2009-09-11,0.0,0.1017078210375735,,,
2009-09-12,0.0,0.09579123087000369,,,
2009-09-13,0.0,0.10200733743882369,,,
2009-09-14,0.0,0.10193659512183566,,,
2009-09-15,0.0,0.1018686702865107,,,
2009-09-16,0.0,0.10180325436985876,,,
2009-09-17,0.0,0.10174035719150867,,,
2009-09-18,0.0,0.10168061157612912,,,
2009-09-19,0.0,0.09585107055366732,,,
2009-09-20,0.0,0.10197578575764148,,,
2009-09-21,0.0,0.1019061716814544,,,
2009-09-22,0.0,0.10183932870040202,,,
2009-09-23,0.0,0.10177495312875252,,,
2009-09-24,0.0,0.10171305502886924,,,
2009-09-25,0.0,0.10165425846288505,,,
2009-09-26,0.0,0.09590924253814032,,,
2009-09-27,0.0,0.10194521522924653,,,
2009-09-28,0.0,0.1018766935123012,,,
2009-09-29,0.0,0.10181089805126829,,,
2009-09-30,0.0,0.10174752988038872,,,
2009-10-01,0.0,0.10168659928102144,,,
2009-10-02,0.0,0.1016287217855959,,,
2009-10-03,0.0,0.09596581510897116,,,
2009-10-04,0.0,0.10191558060355181,,,
2009-10-05,0.0,0.10184811706810734,,,
2009-10-06,0.0,0.10178333641876956,,,
2009-10-07,0.0,0.10172094426019286,,,
2009-10-08,0.0,0.10166095107099886,,,
2009-10-09,0.0,0.10160396407794019,,,
2009-10-10,0.0,0.09602085290150199,,,
2009-10-11,0.0,0.10188683937867997,,,
2009-10-12,0.0,0.10182040144368185,,,
2009-10-13,0.0,0.10175660442173463,,,
2009-10-14,0.0,0.1016951583455625,,,
2009-10-15,0.0,0.10163607387113638,,,
2009-10-16,0.0,0.1015799501351657,,,
2009-10-17,0.0,0.09607441713981038,,,
2009-10-18,0.0,0.10185895159532349,,,
2009-10-19,0.0,0.10179350817760899,,,
2009-10-20,0.0,0.10173066502876146,,,
2009-10-21,0.0,0.10167013647397827,,,
2009-10-22,0.0,0.10161193332831882,,,
2009-10-23,0.0,0.10155664684608134,,,
2009-10-24,0.0,0.09612656585721904,,,
2009-10-25,0.0,0.10183187964924505,,,
2009-10-26,0.0,0.10176740107231819,,,
2009-10-27,0.0,0.10170548338546458,,,
2009-10-28,0.0,0.10164584507707512,,,
2009-10-29,0.0,0.10158849710453964,,,
2009-10-30,0.0,0.10153402303974639,,,
2009-10-31,0.0,0.09617735410001155,,,
2009-11-01,0.0,0.10180558812009213,,,
2009-11-02,0.0,0.10174204602978078,,,
2009-11-03,0.0,0.10168102665670037,,,
2009-11-04,0.0,0.10162225252907685,,,
2009-11-05,0.0,0.10156573473124049,,,
2009-11-06,0.0,0.10151204934539138,,,
2009-11-07,0.0,0.0962268341158256,,,
2009-11-08,0.0,0.10178004361490424,,,
2009-11-09,0.0,0.10171741090128397,,,
2009-11-10,0.0,0.10165726388228792,,,
2009-11-11,0.0,0.1015993290081748,,,
2009-11-12,0.0,0.10154361747607238,,,
2009-11-13,0.0,0.10149069806426814,,,
2009-11-14,0.0,0.09627505552805005,,,
2009-11-15,0.0,0.10175521462487039,,,
2009-11-16,0.0,0.10169346534990305,,,
2009-11-17,0.0,0.10163416584490573,,,
2009-11-18,0.0,0.1015770463695875,,,
2009-11-19,0.0,0.10152211822086861,,,
2009-11-20,0.0,0.1014699430522685,,,
2009-11-21,0.0,0.09632206549742034,,,
2009-11-22,0.0,0.10173107139405316,,,
2009-11-23,0.0,0.1016701807244434,,,
2009-11-24,0.0,0.10161170494898891,,,
2009-11-25,0.0,0.10155537802917536,,,
2009-11-26,0.0,0.10150121134974997,,,
2009-11-27,0.0,0.1014497596122769,,,
2009-11-28,0.0,0.09636790887189235,,,
2009-11-29,0.0,0.10170758579893323,,,
2009-11-30,0.0,0.10164752994375657,,,
2009-12-01,0.0,0.10158985510957746,,,
2009-12-02,0.0,0.10153429885660539,,,
2009-12-03,0.0,0.10148087264639957,,,
2009-12-04,0.0,0.10143012439533318,,,
2009-12-05,0.0,0.09641262832577073,,,
2009-12-06,0.0,0.10168473123775236,,,
2009-12-07,0.0,0.10162548739045185,,,
2009-12-08,0.0,0.10156859165017881,,,
2009-12-09,0.0,0.10151378507716814,,,
2009-12-10,0.0,0.10146107919964613,,,
2009-12-11,0.0,0.10141101530977956,,,
2009-12-12,0.0,0.09645626448897647,,,
2009-12-13,0.0,0.10166248252873968,,,
2009-12-14,0.0,0.10160402881312756,,,
2009-12-15,0.0,0.10154789120880571,,,
2009-12-16,0.0,0.10149381418144304,,,
2009-12-17,0.0,0.10144180931658522,,,
2009-12-18,0.0,0.10139241143765221,,,
2009-12-19,0.0,0.09649885606725578,,,
2009-12-20,0.0,0.10164081581640237,,,
2009-12-21,0.0,0.10158313123633808,,,
2009-12-22,0.0,0.10152773165143834,,,
2009-12-23,0.0,0.10147436484209212,,,
2009-12-24,0.0,0.10142304244254786,,,
2009-12-25,0.0,0.10137429295765484,,,
2009-12-26,0.0,0.09654043995405871,,,
2009-12-27,0.0,0.10161970848514651,,,
2009-12-28,0.0,0.10156277287759329,,,
2009-12-29,0.0,0.1015080919922369,,,
2009-12-30,0.0,0.10145541683713606,,,
2009-12-31,0.0,0.10140475908729665,,,
2010-01-01,0.0,0.10135664107411894,,,
2010-01-02,0.0,0.09658105133474996,,,
2010-01-03,0.0,0.10159913907956872,,,
2010-01-04,0.0,0.10154293307075904,,,
2010-01-05,0.0,0.10148895231989911,,,
2010-01-06,0.0,0.10143695097913218,,,
2010-01-07,0.0,0.1013869407568926,,,
2010-01-08,0.0,0.10133943795141677,,,
2010-01-09,0.0,0.09662072378375477,,,
2010-01-10,0.0,0.10157908723082575,,,
2010-01-11,0.0,0.10152359219529063,,,
2010-01-12,0.0,0.10147029372961867,,,
2010-01-13,0.0,0.10141894904973209,,,
2010-01-14,0.0,0.10136956989073184,,,
2010-01-15,0.0,0.10132266665334501,,,
2010-01-16,0.0,0.09665948935518948,,,
2010-01-17,0.0,0.10155953358854862,,,
2010-01-18,0.0,0.101504731610788,,,
2010-01-19,0.0,0.10145209826015399,,,
2010-01-20,0.0,0.10140139373914908,,,
2010-01-21,0.0,0.10135262980330062,,,
2010-01-22,0.0,0.10130631108704656,,,
2010-01-23,0.0,0.096697378667478,,,
2010-01-24,0.0,0.10154045975782047,,,
2010-01-25,0.0,0.10148633359641208,,,
2010-01-26,0.0,0.10143434883556574,,,
