time,seismic_rate,b_value,rate_n,b_n,uplift_n,unrest_index,dl_anomaly_score,dl_is_anomaly,state,threshold_baseline,threshold_attention,threshold_alert,persistence,trend,stat_alert_flag,dl_alert_flag,alert_flag
2023-05-20 01:18:56.520,1.1666666666666667,0.8685889638065036,0.2352941176055362,-0.4513428661625415,0.0,0.3163123983144131,,,CRITICAL,-1.208351444471444,-0.6076772813636436,-0.06539786969463425,0.23809523809523808,0.07304426211919751,0,0,0
2023-05-27 01:18:56.520,1.0333333333333334,0.8685889638065036,0.0,-0.4513428661625415,0.0,0.169253574810953,,,CRITICAL,-1.208351444471444,-0.5788055892766842,0.1070749113719569,0.2857142857142857,0.07207508260825289,0,0,0
2023-06-03 01:18:56.520,1.3333333333333333,0.8901242273719543,0.5294117646124563,0.0,0.0,0.3308823528827852,,,CRITICAL,-1.208351444471444,-0.5670180874475965,0.20601828068681804,0.3333333333333333,0.07184113239971825,0,0,0
2023-06-10 01:18:56.520,1.3666666666666667,0.8901242273719543,0.5882352940138406,0.0,0.0,0.3676470587586503,,,CRITICAL,-1.208351444471444,-0.5341478696119135,0.2427829865626831,0.38095238095238093,0.07099053861469998,0,0,0
2023-06-17 01:18:56.520,1.2666666666666666,0.8901242273719543,0.4117647058096882,0.0,0.0,0.2573529411310551,,,CRITICAL,-1.1999111011262078,-0.45142728139121724,0.25006796384686913,0.42857142857142855,0.06754397782228384,0,0,0
2023-06-24 01:18:56.520,1.0333333333333334,0.8901242273719543,0.0,0.0,0.0,0.0,,,HIGH,-1.1999111011262078,-0.2859861049498245,0.24861096839003188,0.42857142857142855,0.06155052415712057,0,0,0
2023-07-01 01:18:56.520,0.4333333333333333,0.8901242273719543,-1.0588235292249135,0.0,0.0,-0.6617647057655709,,,ELEVATED,-1.1899690915335115,-0.34113316376362207,0.24715397293319477,0.42857142857142855,0.05051557577446301,0,0,0
2023-07-15 01:18:56.520,0.3333333333333333,0.8901242273719543,-1.235294117429066,0.0,0.0,-0.7720588233931662,,,ELEVATED,-1.180027081940815,-0.3962802225774197,0.24569697747635755,0.42857142857142855,0.04299709959849952,0,0,0
2023-07-22 01:18:56.520,0.4333333333333333,0.8570259157370361,-1.0588235292249135,-0.6936848853993743,0.0,-0.4016328737408055,,,ELEVATED,-1.171586738595579,-0.3727211815430602,0.24423998201952032,0.42857142857142855,0.03977192991612309,0,0,0
2023-07-29 01:18:56.520,0.7666666666666667,0.8570259157370361,-0.4705882352110727,-0.6936848853993743,0.0,-0.033985814982155,,,HIGH,-1.163146395250343,-0.2859861049498245,0.2427829865626831,0.42857142857142855,0.03799913922013052,0,0,0
2023-08-05 01:18:56.520,2.6666666666666665,0.8570259157370361,2.882352940667819,-0.6936848853993743,0.0,2.0616024199421523,,,CRITICAL,-1.1447640423124104,-0.2584125755429257,0.2558959456742179,0.47619047619047616,0.0514031271678525,0,0,0
2023-08-12 01:18:56.520,3.0,0.8570259157370361,3.47058823468166,-0.6936848853993743,0.0,2.429249478700803,,,CRITICAL,-1.1263816893744778,-0.2308390461360269,0.30452050687774174,0.5238095238095238,0.0649917456234802,0,0,0
2023-08-19 01:18:56.520,3.1666666666666665,0.8393641395156745,3.76470588168858,-1.063845978484839,0.0,2.7518834179871767,,,CRITICAL,-1.1079993364365452,-0.20326551672912813,0.32651136651227364,0.5714285714285714,0.07596362747498106,0,0,0
2023-08-26 01:18:56.520,2.966666666666667,0.8393641395156745,3.411764705280276,-1.063845978484839,0.0,2.531295182731987,,,CRITICAL,-1.0896169834986127,-0.1756919873222293,0.3529411764083043,0.6190476190476191,0.08426115201917965,1,0,1
2023-09-02 01:18:56.520,1.9666666666666663,0.8393641395156745,1.6470588232387535,-1.063845978484839,0.0,1.4283540064560358,,,CRITICAL,-1.0712346305606801,-0.06941235806717358,0.37874443441239675,0.6666666666666666,0.08330838521287341,1,0,1
